city_id,city,population,country,lat,lng
497,Bhadrakh,122119.0,India,21.0545,86.5156
498,Dharmavaram,121874.0,India,14.43,77.72
499,Ambikapur,121071.0,India,23.12,83.2
500,Puruliya,121067.0,India,23.34,86.36
501,Ghazipur,121020.0,India,25.58,83.57
502,Bagaha,120736.0,India,27.0992,84.09
503,Gurdaspur,120564.0,India,32.0333,75.4
504,Tindivanam,120405.0,India,12.2267,79.6504
505,Khurda,120204.0,India,20.18,85.62
506,Hengken,120000.0,India,24.346,93.7
507,Nokha,120000.0,India,27.6,73.42
508,Jandrapeta,120000.0,India,15.8246,80.3521
509,Yelahanka,119891.0,India,13.1007,77.5963
510,Namakkal,119491.0,India,11.2167,78.1667
511,Darjeeling,118805.0,India,27.0375,88.2631
512,Sopur,118608.0,India,34.3,74.47
513,Chikmagalur,118401.0,India,13.313,75.737
514,Gudivada,118167.0,India,16.43,80.99
515,Amreli,117967.0,India,21.6006,71.2164
516,Phagwara,117954.0,India,31.22,75.77
517,Adilabad,117167.0,India,19.67,78.53
518,Baripada,116874.0,India,21.94,86.72
519,Yavatmal,116551.0,India,20.24,78.06
520,Titagarh,116541.0,India,22.74,88.37
521,Barnala,116450.0,India,30.37,75.54
522,Chittaurgarh,116406.0,India,24.88,74.63
523,Narasaraopet,116250.0,India,16.236,80.0498
524,Chidambaram,115913.0,India,11.407,79.6912
525,Kovilpatti,115434.0,India,9.1744,77.8688
526,Bijnor,115381.0,India,29.37,78.13
527,Dam Dam,114786.0,India,22.6352,88.4143
528,Vejalpur,113304.0,India,23.0061,72.5165
529,Balangir,112544.0,India,20.72,83.48
530,Shegaon,112539.0,India,20.7944,76.6944
531,Magra,112267.0,India,22.9793,88.3748
532,Mahasamund,112228.0,India,21.11,82.1
533,Rajpura,112193.0,India,30.484,76.594
534,Bagalkot,112090.0,India,16.1817,75.6958
535,Osmanabad,112085.0,India,18.3194,76.0736
536,Kalianpur,112014.0,India,26.5191,80.2498
537,Shujalpur,112000.0,India,23.4,76.72
538,Sahibganj,111954.0,India,25.25,87.65
539,Champdani,111251.0,India,22.802,88.346
540,Disa,111160.0,India,24.2501,72.1822
541,Nandurbar,111000.0,India,21.37,74.25
542,Purwa Utar,110983.0,India,26.068,83.184
543,Ferozepore,110313.0,India,30.9166,74.6
544,Mancheral,110000.0,India,18.8714,79.4443
545,Mirialguda,109891.0,India,16.8667,79.5833
546,Sehore,109118.0,India,23.2,77.08
547,Bangaon,108864.0,India,23.07,88.82
548,Khopoli,108648.0,India,18.789,73.343
549,Islamabad,108505.0,India,33.7353,75.1478
550,Khardah,108496.0,India,22.72,88.38
551,Mungeli,108387.0,India,22.07,81.68
552,Tadpatri,108171.0,India,14.92,78.02
553,Gharbara,107676.0,India,28.47,77.51
554,Sultanpur,107640.0,India,26.2583,82.0722
555,Shikohabad,107404.0,India,27.1,78.6
556,Jalpaiguri,107341.0,India,26.52,88.73
557,Shamli,107233.0,India,29.45,77.32
558,Bhilai Karanja,107170.0,India,21.2198,81.4575
559,Suriapet,106805.0,India,17.1415,79.6236
560,Wardha,106444.0,India,20.7417,78.6056
561,Ranibennur,106406.0,India,14.6167,75.6167
562,Barnoi,106169.0,India,32.43,75.43
563,Sitamarhi,106093.0,India,26.6,85.48
564,Kishanganj,105782.0,India,26.0794,87.9372
565,Hindaun,105690.0,India,26.74,77.03
566,Semari,105686.0,India,24.0555,73.8566
567,Gangawati,105529.0,India,15.43,76.53
568,North Lakhimpur,105376.0,India,27.2414,94.1056
569,Makrana,105080.0,India,27.0409,74.7273
570,Sheopur,105026.0,India,25.67,76.7
571,Ballia,104424.0,India,25.7604,84.1471
572,Tadepallegudem,104032.0,India,16.815,81.526
573,Bansbaria,103920.0,India,22.97,88.4
574,Bundi,103286.0,India,25.44,75.64
